item_id,weight,height,length,width
1973463,1.4226745,10.154626,36.3983,21.77942
1216638,1.441408,15.785965,34.804596,26.607267
331453,0.5853027,9.476792,35.55797,27.025383
116320,0.9864216,15.510507,34.16304,23.105675
1856143,0.6021617,10.115529,31.220455,23.966696
451658,0.8824515,11.756725,36.61306,28.011583
206499,1.0239156,10.020053,29.810328,21.922567
226688,0.35625362,6.429634,28.994705,21.313686
1866799,0.5087872,5.4803557,26.118887,19.062231
1003293,1.5623666,18.22305,34.462433,23.410574
296882,0.9421683,14.315661,31.070587,23.145603
912565,1.3162624,15.954658,36.881325,29.440077
1678887,3.3636086,12.752598,36.507336,22.392633
587145,1.3705322,17.134987,39.283615,31.213945
1957791,0.95099187,13.256858,31.06288,22.731228
2025977,0.84961754,11.382741,30.957376,23.976286
1044934,6.4711223,24.7415,51.344578,38.39579
1176256,0.9451707,12.638881,34.83864,23.045156
311577,2.0579326,15.9068575,33.68077,24.724607
488367,0.36495918,3.4520233,34.76876,26.248892
974399,0.5008827,7.591123,33.879456,25.31015
543350,0.9174327,11.149112,32.607346,22.747862
1726652,1.1204189,13.562609,33.547554,22.723898
1471148,1.4425395,10.5487585,38.08142,30.359623
740885,0.6748214,8.630088,38.239624,29.475267
92136,0.5705212,4.9342966,32.70614,24.163681
650444,1.55436,13.820732,35.59476,28.201565
932748,2.3027365,18.795723,42.68107,35.08234
233952,1.034637,14.327374,28.656784,20.828014
839677,0.6838289,11.264425,31.439991,22.124575
963241,0.46675944,0.9635015,39.421135,30.060886
930169,0.8748643,11.807721,35.16112,23.43582
1724589,0.34040278,9.6721945,20.282265,15.177305
1744683,0.47995228,10.044517,26.217413,20.155508
149569,0.6478937,10.69136,25.66718,17.425331
1285610,0.41726422,7.9187226,30.024975,21.99504
709907,0.81995004,9.539931,37.5933,29.552475
61549,1.335406,14.089675,30.152908,19.774744
1470846,1.1472385,12.30041,33.81791,24.716532
974250,1.0280559,14.952012,30.57448,22.824148
536490,0.5236069,10.960169,23.023232,17.134638
180025,0.8271428,14.715093,34.361546,26.493105
761187,1.1192857,12.322447,34.521828,24.246233
703630,1.6677231,18.359411,37.921776,30.308867
821593,0.60674566,5.8371005,33.406017,24.84483
202055,0.8214397,14.736076,28.167927,21.366247
1916343,0.83197016,9.194875,32.913948,25.372572
951533,0.8651628,11.425942,34.86683,22.020403
157880,2.8178463,22.36945,44.369114,32.810646
1765340,5.019276,23.958637,41.158504,32.475094
1537168,0.5472362,8.079254,31.400984,23.319803
238666,0.7736885,11.094622,33.511044,21.402943
977209,1.3199166,13.447822,35.21476,27.749058
668582,0.7865307,16.257986,36.457253,24.321192
652449,1.2419839,12.998889,38.37555,31.672659
323157,0.5991976,12.255265,31.366526,22.682232
244484,1.008479,6.1127195,31.582975,23.613153
876354,0.7842286,11.3147955,34.01918,22.363817
902050,0.9072754,11.168709,26.66342,19.716604
1925870,0.27688852,8.817868,18.037788,13.30142
203840,0.44573078,3.401467,29.062588,21.80111
314522,0.9301838,11.7606,34.231174,24.1928
1686147,0.7233611,10.9563,32.188023,25.267206
936568,1.3383437,15.857305,35.652695,27.923082
420784,3.5624902,15.332507,29.08319,23.253632
287405,0.5221136,1.3586028,37.943165,29.09841
1485526,0.90515774,11.713084,32.041653,24.604296
2011772,2.0671203,12.65972,35.140636,25.367924
169478,1.1568135,13.550906,32.16508,24.83859
1560167,1.4929866,16.940586,40.54786,30.649841
889566,0.6238654,10.612376,31.148024,21.677767
812208,0.7830562,13.222192,26.851635,20.031137
165471,0.9018958,12.065833,34.20011,22.953741
2004153,1.263338,12.105063,28.442696,21.02146
1811501,1.0345992,12.246446,34.19078,27.050776
610352,0.7265957,11.581854,32.92431,25.139963
1415971,2.5299184,19.380508,37.32643,30.144861
1008361,2.37573,17.136217,33.978714,25.403328
1088662,0.30755788,10.869037,20.50357,16.903015
1012056,0.73446757,10.904757,33.26108,22.099092
1965139,0.72505146,10.838265,32.388367,24.236406
188882,0.48605156,6.8327484,34.52906,25.65101
964060,1.1116124,17.340523,36.356888,28.950594
8012,0.98919046,12.226811,32.48538,22.175695
1768729,1.7903152,19.537052,35.54937,28.217049
1633328,1.4279054,12.792623,32.696354,22.844734
67936,0.70963514,6.1703057,38.28889,29.770542
1853613,0.61410123,5.4969945,27.732496,20.573551
1757671,0.6901355,9.333584,33.178005,17.707521
1447374,0.92342216,12.288424,33.922623,23.930746
505566,0.99367434,16.181355,35.114754,27.26632
415320,0.9298233,15.301194,33.848385,26.157747
1506655,1.27622,11.604753,31.356781,22.33901
1728827,0.94774073,9.311706,30.76976,21.99041
901349,0.6196032,9.282303,34.60941,25.294884
1550255,0.63336986,8.937732,31.562225,24.043644
1653035,0.83180624,12.008756,34.140533,25.898752
1705496,0.46144596,9.685332,23.508043,16.772509
490560,0.33241773,0.91435426,40.32637,30.340284
1592202,0.5960529,11.154969,31.927567,24.346521
1665101,5.680758,23.871128,44.634827,34.20194
1336981,0.38542408,10.990027,20.225523,16.802149
615965,2.0410593,14.742279,36.214893,28.239908
1360121,2.3712602,22.628475,38.98075,28.002172
1027931,0.60387737,11.956838,28.190678,20.234411
1891320,0.29213053,8.383374,25.662556,18.287838
1837755,0.60907227,10.142583,31.852135,24.333387
329690,0.8382499,11.437323,38.664978,26.116154
2104534,0.8110223,9.978487,33.199078,23.877851
650791,0.48754284,1.0967047,39.436256,30.155306
1892901,1.1433088,12.265002,34.447937,24.630888
1043635,1.254735,15.431316,30.346283,23.848368
33974,0.7638681,9.331779,20.381916,15.775858
255158,1.5634731,11.580679,69.00751,31.602022
1980787,1.1468595,12.434611,36.302917,28.02073
415963,0.71566266,12.001641,35.667953,25.722834
774856,0.4488899,6.310538,33.061,24.57987
534150,0.37322545,1.0085931,39.483643,29.954096
12389,0.35633665,10.054866,20.006905,15.703064
116912,1.8279604,13.056584,40.89926,28.359316
2017765,0.6199924,10.903724,26.904545,19.469343
643355,1.0367388,11.140321,37.74151,28.565624
245776,2.5318325,15.537508,32.203415,24.893919
1100975,0.39514172,5.42739,32.99154,24.573412
993796,0.4904524,1.0163646,39.29522,29.805847
1218772,1.6675223,17.309608,33.91327,24.210625
1507820,1.1348954,9.060424,35.915108,27.938713
1824327,0.60852337,9.819808,30.880192,23.199114
103066,0.3802432,9.642385,27.53489,19.950523
761041,0.70830184,12.066495,34.90087,20.506056
1428892,1.5141053,16.355476,34.472763,24.57152
1379884,1.7788671,13.503604,32.655018,23.597818
919237,0.62984043,13.384041,21.002983,17.670332
1129462,1.0315014,12.71769,35.428825,24.150175
704490,3.0896273,20.977276,40.20685,31.879396
1866319,0.7586062,13.749005,32.77674,24.34416
227700,0.78405905,11.140265,31.542538,23.35319
480371,0.745929,11.926047,35.43856,27.335764
2000854,0.7234152,13.596458,32.88232,25.469732
642404,2.4898174,17.122412,38.983955,30.49017
377265,0.5401489,8.839312,31.95113,23.933447
754256,0.777837,11.603267,33.169193,22.367313
499554,0.86017555,10.159801,37.229935,28.963041
1680785,1.1347442,10.05803,35.19802,26.181456
2074142,1.2344254,13.481324,34.706436,25.037224
1047434,1.0704921,10.725482,42.426575,28.112333
2093760,0.9189288,11.0015135,31.162756,21.20357
1572688,1.7516699,11.260944,40.19976,30.666224
1151998,0.7418138,11.037276,33.747334,21.872553
458877,0.7415748,10.732192,29.323238,22.529585
726923,0.9039677,11.606536,28.62,19.323412
1345415,0.78923833,7.6048317,35.23384,27.210508
938639,1.0645348,9.623505,36.62021,25.499784
1753085,1.1326576,11.625159,37.567215,23.957426
942243,2.283573,19.850475,43.63386,35.805313
98531,0.6051114,9.322328,30.838593,23.35205
754237,0.89474505,12.412305,33.908592,23.17993
533372,0.4029268,7.1291013,30.140707,22.477116
1949431,0.5472838,10.126134,28.810535,21.025532
819005,0.99942726,12.336839,33.64442,25.154886
141822,1.4395343,15.035689,31.17257,22.426596
658349,0.5813207,10.086374,24.087936,17.838331
819418,0.44287202,11.501164,19.879576,16.602976
1558319,0.6109477,4.6689386,30.75346,23.06756
1594125,1.6428262,14.927623,34.57968,26.77805
58236,0.6236513,8.46687,32.837456,18.775492
642978,1.1205246,15.871757,35.35251,27.52093
818069,0.6490336,9.032811,29.113174,21.468637
1001807,0.25661725,9.835371,18.716316,14.966683
1302548,0.5977882,11.609405,25.640491,19.293016
1157830,1.7382936,18.477467,38.376366,30.491064
1470334,0.91369015,12.023585,34.939484,24.860098
364188,0.79809594,11.034127,32.082226,24.054018
591939,2.3390448,14.513623,32.308968,24.13333
1503649,0.58430374,10.35205,31.819525,23.608576
660578,3.8939202,14.875015,60.236877,28.539442
1820608,0.53537756,10.384812,30.575037,22.202368
1141935,1.137699,16.660532,34.345615,24.239239
420905,3.284704,19.180532,37.23454,27.236307
450656,0.5260621,1.0020146,39.83988,30.615665
249600,0.46676928,10.022878,26.55416,19.18533
661118,1.0319462,12.026401,34.42825,26.495089
30583,0.4815636,1.9088202,36.12755,27.386942
1753220,0.69314224,10.6139345,29.012402,22.795633
614348,0.87620085,11.478763,22.43339,17.36617
1398250,2.7144964,18.881992,32.442177,24.913084
1136216,2.1493778,21.530209,44.633995,30.777828
592307,0.534357,10.877608,24.642416,18.856106
1686940,0.55457956,9.595849,32.678246,24.407082
2100679,0.58879757,12.179532,31.523823,23.39977
542348,1.1321777,14.546992,34.084435,25.180716
258272,0.81060034,9.788684,33.049984,24.372713
142251,0.82123816,12.584481,34.329838,26.35417
712296,1.9816645,13.108064,62.023613,33.10737
1990948,2.7278926,16.323914,33.924347,23.953678
1825763,1.0752993,13.148161,34.74292,24.584862
689980,0.75752825,11.9365015,34.32189,23.776884
1061770,1.1031698,17.460745,35.47528,28.034927
341318,0.9308732,12.213619,34.205124,22.97549
1601562,2.136664,14.782977,38.22619,30.02522
519303,0.58469206,11.693307,30.50917,22.718727
971359,0.6365801,11.08945,27.815363,21.045595
966964,1.3108761,16.532078,39.794785,28.707266
1401697,1.2168947,13.234274,35.018433,27.374788
903867,0.78814477,7.6858277,38.52157,28.95198
1645823,0.330117,6.5934668,26.93795,19.488194
1032439,1.1682609,11.85835,42.308758,29.61583
2093476,0.35654235,7.050617,28.675539,20.956747
203484,0.23027688,1.1525016,36.484646,27.409834
1863448,2.6781836,14.232343,39.17679,31.052431
1213456,0.6467828,10.70851,34.17098,26.233675
1017735,1.2077554,13.617617,34.94068,25.502855
463783,3.2668757,24.782768,39.06153,29.51425
1685374,0.4430928,8.265391,29.171688,20.973612
1410208,0.54237336,5.5340996,33.019802,24.86084
1672062,1.7094597,13.413581,29.498888,20.915022
1212077,1.4495002,21.231258,39.092743,31.701471
1833641,0.66000265,11.783476,32.321274,23.666586
422819,1.0416226,12.6806345,34.398746,24.094349
1353212,2.1038053,12.940061,37.900856,26.243677
1019788,1.6125652,19.87844,37.50014,30.219421
655753,2.6076405,15.348903,41.95836,33.489006
1762458,0.5981277,11.030299,30.919592,22.518705
819263,0.41284925,10.227145,19.79095,15.661003
522078,0.9554226,11.869621,33.62559,22.890585
279973,1.0802463,14.745947,35.534035,28.049566
1232673,0.78094107,11.138251,34.35636,21.649523
1477102,2.44297,13.921306,35.93466,26.21528
893432,0.88951933,8.41476,33.29955,24.887321
423948,0.55733025,10.233531,30.409418,21.638071
1253180,1.8058136,14.423476,38.673836,24.23556
314936,0.4204805,0.92857057,40.093014,30.330433
915006,2.343941,18.250757,34.4535,24.75392
1384337,0.57590824,4.8718033,34.142593,25.992464
1987517,1.7359477,13.247772,36.10611,27.443367
1957538,0.62564313,11.500581,25.74937,18.770838
1947227,2.0108259,20.938805,34.891037,27.076647
1233468,0.26630914,5.7887135,25.792578,18.810595
1652674,0.7406371,11.693864,22.832634,17.910158
1445634,3.6584456,15.770743,41.844154,32.48573
782133,0.5516265,11.883925,34.274097,24.536863
1553694,1.0217397,16.42758,34.59995,24.506596
1409007,0.42029852,8.193284,30.004156,21.9671
1750922,1.0108948,13.161899,33.675495,25.0936
2010994,1.0111505,11.708024,32.676712,24.787317
168620,0.8641734,12.422737,34.253147,26.334398
1244088,0.51650935,2.535319,36.21228,27.301691
1923230,0.9385296,10.136514,30.6148,19.54465
995828,1.3306068,8.956286,47.23652,17.027231
905074,0.620695,5.8662796,37.05458,28.371384
1466807,1.2056724,14.1821,42.001884,31.81333
1948496,1.2735705,15.750877,34.85606,27.461695
579374,1.0171114,15.88132,36.396744,28.54152
1172634,0.3969473,10.272445,20.945372,17.128332
523364,1.9973978,20.592173,35.859055,27.839369
1833867,0.34958673,8.603125,21.506737,16.899065
896133,1.4004575,15.459296,37.257347,29.795198
1132544,0.9975613,12.370688,33.605927,23.334658
413422,0.39409244,10.281726,26.088175,18.72486
1905443,0.6498775,10.725688,31.995113,24.473713
494504,0.7864151,14.912091,33.072144,25.236435
161274,1.8425585,15.346807,33.46567,24.026812
1818920,4.217004,12.918151,79.49716,46.398064
1382280,0.2983862,8.195288,17.47768,13.113975
33833,0.8516739,14.330697,28.14149,19.780703
1927281,2.414296,13.944827,37.449802,29.324518
430609,0.8919346,11.109947,30.063612,19.575167
1217467,0.38624078,1.0849855,37.84147,28.37313
269741,0.6634852,10.713004,31.060228,21.14976
1520372,1.0880405,13.321803,35.23602,23.87251
2037253,0.9555012,11.662564,33.727997,25.864576
97994,1.0474361,13.026427,25.410273,19.39659
1253907,0.544891,8.53469,35.81791,26.617514
927613,0.8257134,12.003207,34.045773,22.69903
1209283,1.0169219,12.399544,34.549286,24.398956
1846711,0.50949734,10.072307,22.910751,16.951796
1103158,2.307997,18.687103,38.565277,30.040548
273168,0.5886564,10.81424,22.773167,17.895372
1559457,9.083854,22.240173,47.077152,32.83127
609641,1.6800388,14.570657,33.49778,24.332262
1421048,2.9228618,19.074509,40.22795,29.242966
988001,1.7092322,14.693016,36.80477,29.337797
1974643,0.8671306,12.561858,34.53347,25.031218
626814,0.62582314,12.164138,34.215836,22.394354
868723,0.4700649,1.71686,39.179893,29.538652
28405,1.7550895,14.8975525,33.84249,23.710745
964614,4.8409,21.662926,50.63253,41.51061
1388094,5.4750514,22.743723,68.79313,44.606125
1105308,1.1758907,12.718539,33.326954,24.871437
1943758,0.39833736,8.929926,27.93272,20.94872
1065825,0.6199812,8.716824,34.263996,25.959505
527505,0.9168221,12.462355,29.86952,20.719084
1528990,0.5307877,10.904586,25.625767,20.0776
1357193,0.7135568,10.823775,33.559006,21.72843
1598208,0.93346375,14.5661955,33.608646,22.688837
1052781,0.7509251,6.4050646,29.548168,21.644583
1592185,3.127988,18.441748,36.81251,28.653715
2099218,0.8176309,11.833407,28.280975,21.228718
1406682,0.65336764,12.607808,29.998425,21.663528
955187,1.1459094,12.555744,39.748917,24.55146
192453,0.4180883,1.0698705,37.998913,28.758287
409811,0.3841797,1.0545499,39.84514,30.264723
1312932,5.2699614,18.118084,51.651783,38.399055
2003140,0.97815347,15.660707,33.884506,26.446138
2087718,1.2809201,8.089415,33.700775,25.529022
214596,0.5769881,10.401211,27.622553,21.403913
232843,0.7173739,13.355039,27.36023,20.233128
198765,0.78421605,13.119847,31.071642,21.82048
1705447,8.089332,27.703026,50.457737,39.86487
127871,8.216314,28.969902,46.078285,38.04696
1477674,0.41023874,9.650138,23.398165,18.049593
2064255,0.976568,12.361447,33.82142,21.803831
1588195,0.98605156,12.90772,31.786366,24.228292
474569,0.32341555,10.489489,21.288227,17.970942
1699614,3.2745702,15.677826,34.99327,26.153145
484426,1.6871746,12.165715,69.96803,29.366144
635320,0.52515906,10.228153,22.557869,15.942503
1174217,2.3324647,15.501307,37.74607,29.806963
1405631,0.49630702,10.328603,29.099682,20.508938
809111,0.43376827,6.8371773,30.995848,22.812593
1724963,0.8811355,13.134358,34.27858,25.89443
2098929,1.7297282,14.62459,39.301598,31.386312
1385418,4.430592,22.184212,45.693413,35.528637
181006,0.7330181,12.389813,34.04727,23.124716
891350,0.46127594,1.3314693,39.059074,29.59791
1789946,0.49059778,9.047786,29.0978,21.63378
619694,0.7705409,7.168126,29.51905,21.809809
178780,0.78583807,11.3892565,33.029613,24.906555
902085,0.28356266,10.425786,18.350464,15.192898
1848890,0.558739,10.284495,22.972841,17.312561
967506,2.7766094,12.45727,70.759544,37.34
503316,3.0535958,22.791279,47.324783,32.975353
865009,0.963559,9.635012,36.808327,28.662683
1654238,0.5396779,11.014808,30.368908,20.746622
1467658,1.0479127,13.295192,31.481508,21.68688
658662,0.54249936,10.220369,24.140839,18.188562
508974,0.5128139,4.4687557,37.60135,28.836676
414190,0.7269374,11.3740015,34.359863,22.610115
1594869,2.1504667,14.195529,39.72974,29.36546
2049671,0.57097477,9.076207,30.455484,22.604448
893166,1.8967258,15.643003,34.713608,26.408636
505166,0.47480932,11.666458,19.304806,15.707201
1532204,2.0341513,14.754886,36.079407,28.300903
1149735,0.6181763,8.784704,31.01115,22.935474
824954,0.84900266,11.800662,34.08171,24.020355
28713,0.98314136,16.731047,29.90408,21.937841
688572,0.56493515,3.8917768,36.587986,27.575804
596637,1.4722186,14.125677,36.527805,25.127413
1453591,1.0673491,13.042693,36.97194,26.189775
1782929,0.62040275,8.543834,29.978584,22.746618
1778926,0.4659918,8.375906,28.748629,21.277494
809521,1.2183344,11.267566,34.56854,23.598362
455529,0.8993726,12.604545,36.88231,29.187162
2046056,1.3316122,13.0991955,34.263214,26.853836
1748738,0.46978942,9.069324,28.955894,21.554308
587690,0.7911132,6.971759,38.35714,30.16862
1647743,0.4457108,7.825922,29.901974,22.537516
261832,0.83035266,11.493128,33.831932,22.578875
40702,2.0639155,13.895061,70.23392,35.53708
2041884,2.2632124,9.8663435,40.10872,30.928465
1302668,0.83594817,13.287879,37.19799,28.630949
66869,0.9343515,14.737199,34.811104,27.009977
1927801,1.2363133,14.570897,36.96547,29.395824
1752768,1.0275214,11.688068,32.84574,24.446875
1437860,0.6289202,9.112832,32.147156,23.80563
449415,0.9202121,11.791017,36.764465,22.082575
699104,1.9684085,16.419346,41.36039,30.687923
1605754,0.28422558,8.6629505,18.745752,14.284237
632773,0.45141295,1.4827287,37.027786,27.881563
1892771,1.0220262,12.226756,34.407997,26.430788
2047916,0.78381,12.028626,33.67022,24.063547
1113445,0.6529103,11.4099045,31.691269,23.558512
712800,1.0464545,13.153352,36.315697,26.601149
133696,0.6079131,9.736096,35.463882,22.8215
902470,1.3524327,13.982223,38.80088,28.281275
1718532,0.44092208,9.494462,24.878956,17.585415
2051075,0.55556023,10.559118,24.672014,17.566626
817078,0.7997574,14.256728,32.98037,25.093561
1890017,0.5059261,9.202968,30.763742,23.134756
1638091,2.6238112,13.428557,43.996708,32.628555
150408,0.6022164,10.690087,30.403385,22.824575
737068,0.85021275,16.47559,35.47302,25.915316
1649890,8.032041,23.717564,52.557255,40.681797
360040,1.5036978,16.343029,33.205246,23.537977
310748,1.0369395,14.5776825,38.841656,29.509756
1973198,0.41930312,7.895472,24.85843,17.613525
164952,2.7600272,13.931613,23.9135,19.078146
1342700,0.8562382,11.921596,28.561195,21.76797
1622824,0.436965,7.6322355,29.380585,21.468943
351070,0.73144096,3.6724901,38.590374,30.108438
256225,0.5644211,13.715689,29.24063,21.063242
1425256,3.326567,19.92789,43.596184,33.94287
611990,0.58221054,12.51015,31.219715,21.92779
1147641,1.137407,13.61092,32.99745,23.25728
396473,0.19802076,6.759655,25.027645,15.198442
543936,0.84894735,11.824416,33.003532,24.07028
332396,0.9970699,10.811316,34.19361,23.737349
1095686,0.732337,11.993398,31.54911,20.77559
1554987,0.5691154,11.069162,21.54865,17.190456
1460386,0.53010577,9.059176,30.20301,22.474245
1164611,1.3195827,13.682557,37.1046,25.533934
142354,1.0348047,12.615006,33.058556,25.159103
1179915,1.246112,13.679311,39.940853,29.507727
539957,0.53883356,10.384789,25.16011,18.772234
1620202,2.5189505,12.393587,41.440464,31.641148
1803149,0.49842888,8.905073,30.41124,22.773613
2014779,0.7113842,9.876355,30.75207,23.732517
1701726,0.27588725,8.259951,17.698502,12.584047
14983,0.8711763,12.396689,37.314865,26.567993
2073514,1.0216013,14.859252,34.140804,26.597746
461231,0.6002909,9.217928,31.075777,23.254084
567221,0.80207485,12.672139,32.246696,24.545635
1311490,0.8839826,14.403428,35.632618,23.870253
1284807,1.2530771,10.684781,35.12531,26.3261
1382248,1.4005007,17.703386,39.649544,30.900764
768774,0.8052944,11.406263,28.356716,19.89467
751572,0.87584335,15.156674,33.415092,23.28589
611801,0.7056553,6.0570307,29.911438,21.790815
2084548,3.1775515,18.105257,45.253487,33.44191
890850,0.7096809,7.2590094,29.759611,21.7634
530453,1.0936314,13.034386,33.917328,23.763151
527887,3.8089938,14.336358,39.9786,25.554205
1689229,1.5077568,13.06161,33.58043,21.97486
339570,0.59551173,10.522389,30.699226,20.603872
1311536,0.7516711,12.490174,35.468468,25.223112
639083,2.5097697,14.400373,28.658333,21.52537
615099,0.9002691,14.73985,35.246105,27.032244
79487,0.5759939,13.756703,34.625904,25.10594
1707077,0.7849187,13.184872,32.84954,24.499868
1814485,0.66165686,8.38726,31.488115,24.094767
24236,0.3634966,8.794312,23.653011,17.239553
1065263,0.45496613,4.0305433,30.67638,22.509047
2011062,0.6005073,10.349509,37.61654,27.051245
865127,9.591033,26.573421,51.83297,42.29232
793854,0.46707147,5.5395646,33.929195,24.464098
325817,0.89771795,14.436532,32.693478,22.316494
1898924,0.85884434,12.385022,26.90524,19.4606
1411564,10.593299,14.964511,34.28551,30.098913
1718689,0.5199949,9.091044,28.56101,21.014063
813691,0.9395131,8.066385,37.66013,30.086035
148880,0.8252385,15.400078,33.701134,25.734266
905002,0.77518314,11.881589,33.973877,24.370926
595446,0.8305083,11.8508835,33.23076,22.335493
1517646,1.3069898,13.813212,36.167023,27.98477
539583,0.41321093,10.356524,22.128283,18.211739
1340725,0.59851474,11.066388,26.754387,18.561882
193870,0.6222591,10.536311,29.821632,21.539738
1874795,3.3727543,27.405762,38.367767,31.916271
212497,1.0357105,14.542702,32.26529,22.471298
2040012,0.29830414,6.886525,20.656548,13.327419
1367918,0.8049242,11.983075,33.588127,22.768373
188174,0.6210437,10.373704,28.103775,21.276602
997236,1.2060164,14.395682,46.348755,33.669853
992567,0.6006573,8.129764,33.491867,25.378662
1766825,0.79173857,11.246075,29.828325,21.03484
1135306,2.641109,15.206009,39.18775,31.255777
91041,0.81918854,8.341637,33.991825,25.947828
205225,0.569923,11.679088,25.343018,18.88614
827341,1.0163306,14.880999,39.54253,30.497515
1578394,2.8919728,13.828044,49.894386,33.034966
1159065,0.6641995,10.651168,32.04542,20.388079
658980,1.4709401,15.491462,36.499725,27.406618
1728706,0.7454148,10.597108,31.915083,24.001019
2015280,0.7176733,10.922418,30.293432,23.827864
403935,2.2360978,18.452831,35.722008,26.484667
817185,0.99856824,12.1881075,34.250435,24.555529
1617579,3.2560759,17.712185,41.01261,32.69683
1667559,0.8883332,12.826255,35.846115,26.982716
1353138,0.4504689,10.855446,20.48603,16.944645
756745,0.48281378,1.0233718,39.52016,30.226213
409309,4.4083147,27.925858,50.96102,38.889698
473912,4.6586585,20.654854,37.901787,29.577198
500804,0.54682404,2.0384219,39.289856,29.771059
206788,0.77967054,10.911663,36.281948,27.42637
1474649,0.74994886,12.992521,32.850597,25.005758
2015450,1.0680454,11.973277,32.56565,23.151917
714614,0.44637555,10.918072,20.094458,16.460457
1863897,0.76428944,10.886878,36.755684,21.231894
133680,1.4511979,14.337084,39.398186,27.079498
254412,0.6860604,10.167655,35.198723,25.727537
1558042,1.1944219,13.28255,32.742935,24.90505
1995425,0.5517976,9.204461,30.353336,23.14657
1768350,9.061664,14.128549,36.09798,30.145388
2003027,6.103354,19.885252,41.125473,30.591177
571980,2.6785843,13.168517,40.860718,31.997175
72090,1.124581,11.782759,33.954384,23.878859
1666990,3.1513405,23.346407,47.382744,37.286755
804446,0.5656629,10.270911,31.38655,21.525097
1342216,0.63208836,10.566794,29.79221,21.801558
1676241,2.1206262,19.516731,37.076984,27.770601
64492,0.5340811,10.486732,43.285194,21.687033
904675,0.9441246,12.24836,34.678795,24.789064
1714978,0.64601195,11.236004,31.031895,21.43939
555405,0.7065043,11.450433,33.05025,22.959917
958906,0.72530204,12.06919,33.63976,21.260767
436649,0.4985184,11.016839,32.591877,18.73529
1784495,0.7055004,6.4159126,28.464088,21.209911
1787548,0.95020264,11.684515,33.582027,22.30871
892608,0.7064138,10.700463,27.72319,20.026031
212799,0.3869666,10.373669,19.213335,15.819583
1348965,0.74180275,11.785644,31.713703,22.477901
1337873,1.2103083,13.03387,36.689148,29.28126
664460,0.8020486,11.443202,33.02092,22.937693
1915973,0.7258467,9.413111,29.442642,21.773758
1298009,0.7411397,11.324035,33.606388,23.037277
1484420,0.6443535,10.524728,32.026566,24.193735
1013477,1.5333585,13.296404,36.80979,28.908476
226701,0.64882106,11.07512,29.997168,22.319267
957885,6.432758,22.290089,49.9459,38.138107
262542,1.550375,13.257482,38.622704,29.659594
1824378,0.48245502,8.541339,30.02854,22.818983
604557,1.5135428,18.142752,39.39108,32.69216
1778534,0.697462,10.476317,32.227276,23.298508
654976,0.50550133,1.3002636,38.652466,29.151165
49689,0.489879,10.706302,26.362,18.585167
1597075,0.4869074,9.833199,25.287657,18.780485
790941,1.7587696,20.854477,41.15094,30.34118
1996318,1.0958252,13.897525,32.780674,25.334158
1904429,0.8174651,8.412913,72.88002,21.507038
392604,0.8254673,13.520047,26.988304,20.280205
1077040,0.7721622,10.973979,35.717083,27.609344
274618,0.50647295,8.848109,26.547823,19.938833
411681,0.72555274,11.114372,32.94962,22.728977
428466,0.63629264,6.9012003,38.453934,29.55572
1189655,1.0907422,12.588237,32.387062,21.215845
1622963,0.9715618,14.264483,33.17251,25.595858
944848,0.57979697,11.015403,25.683453,19.460464
2027273,0.48452428,9.098806,29.8317,22.11487
1102351,2.4395478,21.258402,36.357277,27.644434
884857,0.3333828,9.144162,16.98767,13.225923
42783,1.367469,11.688291,34.809364,23.26697
736571,0.51253974,10.2554655,27.663258,21.021223
1194242,0.45987678,7.910693,29.694323,21.903116
184116,0.38945898,11.272751,20.639694,17.395792
799255,0.7675044,6.8191195,38.27257,29.963514
1954209,0.78501624,10.88937,30.976513,24.666117
47277,1.0178823,12.168891,33.986923,23.124624
64703,0.3998556,3.1519234,26.012323,18.764513
1124395,0.84988767,10.34349,36.921047,28.445627
1130779,0.7008342,10.770549,32.26801,20.745234
1907669,0.28561932,7.381714,24.672989,14.798951
1320779,0.79384786,12.753274,33.33554,23.397406
1096822,0.44655678,9.987988,27.532589,19.771856
1411023,1.0941678,13.235368,30.851551,21.961756
1505396,1.9604132,16.195242,34.243084,24.232866
415264,0.6967192,11.306136,30.026436,22.12644
2016653,1.5555958,14.526392,35.656578,28.433912
3023,0.9569901,13.588728,33.48001,25.743223
1100063,1.9152615,25.61382,37.632072,31.453482
152580,0.4323333,10.317428,31.128784,20.4275
1743302,0.7151294,10.683793,31.101498,19.627216
1360023,1.8092048,19.161165,47.833687,36.32459
728955,0.7122878,9.523885,29.353153,21.294847
1436551,0.8983625,11.633494,34.22342,22.202234
1885722,0.9581556,15.047099,36.61257,25.721388
1628937,0.6710967,11.338786,31.874535,24.650408
1549795,3.035611,21.274807,38.8749,31.42062
1078351,0.5712194,0.98861045,39.65251,30.318628
956396,2.0981848,11.024835,41.323486,19.29582
590312,2.5061972,14.939181,40.097885,31.043917
1937067,0.4898818,9.008707,28.675436,21.18421
200866,2.589321,13.9866705,70.82785,45.024296
1615121,0.5852637,5.003335,28.726812,21.168215
1883318,0.4460909,9.559891,20.357336,14.991932
1531223,1.1359739,11.352111,34.866585,25.383139
1068119,0.39205807,10.817384,20.227015,16.783428
377831,1.631398,13.254985,39.195263,29.833416
1540193,1.079075,8.025536,38.47438,30.681072
1250906,0.9935557,13.206258,34.981335,23.49417
1612088,1.1943051,17.391258,34.136547,25.00083
